37.4303855896,-92.0539398193
36.0274734497,-92.0539398193
34.64868927,-92.0539398193
33.2920684814,-92.0539398193
31.9558410645,-92.0539398193
30.6384162903,-92.0539398193
48.1571884155,-90.5601654053
44.8957214355,-90.5601654053
43.3322677612,-90.5601654053
41.8075294495,-90.5601654053
40.3177452087,-90.5601654053
38.8596420288,-90.5601654053
37.4303855896,-90.5601654053
36.0274734497,-90.5601654053
34.64868927,-90.5601654053
33.2920684814,-90.5601654053
31.9558410645,-90.5601654053
30.6384162903,-90.5601654053
44.8957214355,-89.0663909912
43.3322677612,-89.0663909912
41.8075294495,-89.0663909912
40.3177452087,-89.0663909912
38.8596420288,-89.0663909912
37.4303855896,-89.0663909912
36.0274734497,-89.0663909912
34.64868927,-89.0663909912
33.2920684814,-89.0663909912
31.9558410645,-89.0663909912
30.6384162903,-89.0663909912
40.3177452087,-87.5726165771
38.8596420288,-87.5726165771
37.4303855896,-87.5726165771
36.0274734497,-87.5726165771
34.64868927,-87.5726165771
33.2920684814,-87.5726165771
31.9558410645,-87.5726165771
30.6384162903,-87.5726165771
43.3322677612,-86.0788345337
41.8075294495,-86.0788345337
40.3177452087,-86.0788345337
38.8596420288,-86.0788345337
37.4303855896,-86.0788345337
36.0274734497,-86.0788345337
34.64868927,-86.0788345337
33.2920684814,-86.0788345337
31.9558410645,-86.0788345337
30.6384162903,-86.0788345337
49.8666114807,-84.5850601196
44.8957214355,-84.5850601196
43.3322677612,-84.5850601196
41.8075294495,-84.5850601196
40.3177452087,-84.5850601196
38.8596420288,-84.5850601196
37.4303855896,-84.5850601196
36.0274734497,-84.5850601196
34.64868927,-84.5850601196
33.2920684814,-84.5850601196
31.9558410645,-84.5850601196
30.6384162903,-84.5850601196
49.8666114807,-83.0912857056
48.1571884155,-83.0912857056
43.3322677612,-83.0912857056
40.3177452087,-83.0912857056
38.8596420288,-83.0912857056
37.4303855896,-83.0912857056
36.0274734497,-83.0912857056
34.64868927,-83.0912857056
33.2920684814,-83.0912857056
31.9558410645,-83.0912857056
30.6384162903,-83.0912857056
49.8666114807,-81.5975112915
43.3322677612,-81.5975112915
40.3177452087,-81.5975112915
38.8596420288,-81.5975112915
37.4303855896,-81.5975112915
36.0274734497,-81.5975112915
34.64868927,-81.5975112915
33.2920684814,-81.5975112915
31.9558410645,-81.5975112915
28.0543327332,-81.5975112915
26.7851581573,-81.5975112915
49.8666114807,-80.1037368774
48.1571884155,-80.1037368774
43.3322677612,-80.1037368774
41.8075294495,-80.1037368774
40.3177452087,-80.1037368774
38.8596420288,-80.1037368774
37.4303855896,-80.1037368774
36.0274734497,-80.1037368774
34.64868927,-80.1037368774
33.2920684814,-80.1037368774
41.8075294495,-78.609954834
40.3177452087,-78.609954834
38.8596420288,-78.609954834
37.4303855896,-78.609954834
36.0274734497,-78.609954834
34.64868927,-78.609954834
49.8666114807,-77.1161804199
41.8075294495,-77.1161804199
40.3177452087,-77.1161804199
38.8596420288,-77.1161804199
37.4303855896,-77.1161804199
36.0274734497,-77.1161804199
44.8957214355,-75.6224060059
43.3322677612,-75.6224060059
41.8075294495,-75.6224060059
40.3177452087,-75.6224060059
38.8596420288,-75.6224060059
44.8957214355,-74.1286315918
41.8075294495,-74.1286315918
43.3322677612,-72.6348571777
41.8075294495,-72.6348571777
48.1571884155,-71.1410751343
46.5022964478,-71.1410751343
44.8957214355,-69.6473007202
46.5022964478,-68.1535263062
